AREA,AREA_TITLE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2020,Property Appraisers and Assessors,detailed,270,8.1,0.294,0.72,,,16.82,34990,4.5,9.81,10.77,14.19,18.98,27,20400,22400,29520,39480,56160,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2031,Budget Analysts,detailed,390,3.6,0.425,1.37,,,24.87,51730,1.8,13.39,18.92,23.16,30.14,36.54,27840,39340,48170,62700,76000,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,13-2031,Budget Analysts,detailed,90,23.5,2.528,8.11,,,30.02,62450,2,21.63,26.44,31.25,32,36.54,44990,55000,65000,66560,76000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,780,5.3,0.837,1.74,,,23.08,48010,1.9,11.88,15.55,20.82,26.57,37.13,24720,32350,43300,55270,77240,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,40,22.1,1.136,2.36,,,55.63,115700,5.5,23.91,39.45,49,64.03,80.51,49740,82060,101910,133170,167450,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,1290,6.2,1.391,0.65,,,32.08,66730,2.8,18.2,22.59,28.31,37.92,46.31,37850,46980,58890,78880,96330,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,30,15.6,0.893,0.42,,,33.56,69810,3.9,21.68,26.44,29.05,37.93,41.92,45090,55000,60420,78890,87200,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,260,19.7,0.285,0.16,,,25.13,52270,16.2,10.07,14.03,18.84,31.19,38.19,20950,29170,39180,64880,79430,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,60,13.2,0.968,1.45,,,22.12,46020,7,14.48,14.8,22.97,24.26,31.88,30110,30780,47780,50470,66310,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,930,7.3,0.998,1.5,,,23.99,49910,3.9,14.19,16.26,22.83,27.46,38.08,29510,33810,47490,57110,79200,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,40,16.9,0.043,0.12,,,24.25,50450,9.1,13.84,15.46,23.71,29.72,37.23,28790,32150,49310,61820,77440,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,760,4.1,0.823,1.97,,,20.72,43100,1.5,13.9,14.44,17.49,24.51,31.44,28920,30030,36370,50980,65380,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,60,11.7,0.925,0.44,,,29.9,62200,8,16.91,19.58,23.7,32.95,51.76,35180,40730,49290,68540,107660,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,2250,5.5,2.419,1.14,,,18.75,39000,2.6,11.91,13.89,15.15,19.69,29.29,24780,28900,31510,40960,60920,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,50,15.6,1.578,0.75,,,30.22,62860,12.8,13.81,18.24,24.54,38.76,47.65,28730,37930,51050,80610,99120,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,450,0.6,0.482,1.46,,,25.82,53710,0.6,11.92,14.58,23.42,35.69,46.45,24800,30320,48720,74240,96620,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,30,25.3,0.498,0.93,,,14.19,29520,9.1,9.57,10.53,13.41,14.11,23.12,19900,21900,27890,29350,48090,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,550,30.3,0.595,1.11,,,27.1,56360,7.2,14.76,17.16,22.79,30.75,45.77,30710,35690,47410,63970,95190,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,50,4.7,0.809,1,,,36.12,75140,1.1,24.08,30.2,34.33,42.08,46.45,50080,62820,71410,87530,96620,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,640,2.3,0.691,0.86,,,21.48,44690,1,9.97,13.23,18.08,28.72,38.24,20740,27510,37600,59740,79530,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,790,2.6,12.274,0.36,,,26,54080,2.4,12.3,15.53,22.5,33.61,46.95,25580,32290,46800,69910,97660,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,12910,2.8,13.911,0.41,,,24.39,50720,1.2,11.67,15.01,21.77,31.41,39.67,24280,31210,45280,65340,82510,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,350,6.5,10.485,0.31,,,35.52,73880,9.8,18.42,23.01,28.84,39.23,76.5,38310,47860,59990,81600,159120,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1330,7.4,1.432,0.44,,,29.02,60360,1.4,16.66,21.74,29.01,36.67,39.67,34650,45210,60350,76270,82510,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,11.7,1.208,0.37,,,29.96,62320,6.8,23.24,24.36,26.42,34.79,38.69,48340,50670,54950,72370,80470,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,460,7.5,0.498,0.43,,,28.57,59430,1.9,16.35,22.09,27.78,33.04,41.49,34010,45950,57770,68710,86300,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,700,13.3,0.756,0.72,,,26.43,54970,5,14.54,17.56,24.07,34.69,37.97,30250,36520,50070,72150,78970,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,60,34.2,1.65,1.58,,,27.19,56550,9.3,15.65,23.01,24.45,31.52,41.23,32550,47860,50860,65560,85760,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,200,5.7,3.066,0.68,,,18.75,39000,6,11.66,13.75,16.07,20.2,24.71,24260,28610,33430,42020,51400,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,4500,5.4,4.851,1.07,,,18.24,37930,2.1,10.3,12.48,15.73,21.73,28.17,21420,25950,32720,45210,58600,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,80,8.5,2.463,0.54,,,22.9,47630,1.7,15,18.71,23.24,25.01,30.28,31200,38910,48350,52020,62980,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,250,16.9,0.275,0.24,,,34.08,70880,6.6,19.62,24.45,33.1,35,54.18,40810,50860,68840,72800,112690,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,290,18.4,0.317,0.63,,,27.32,56830,3.8,15.44,20.35,24.45,31.99,42.3,32110,42320,50850,66530,87980,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,100,26.3,0.104,0.26,,,35.38,73590,3.2,27.98,29.35,31.01,39.79,47.84,58200,61050,64500,82760,99510,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,9.7,1.053,0.49,,,28.65,59600,1.9,22,25.27,26.86,34.25,38.7,45760,52560,55870,71240,80500,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,1040,5.1,1.118,0.53,,,27.35,56890,1.9,16.91,18.99,26.26,31.58,41.34,35160,39500,54620,65690,85990,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,40,14.2,1.074,0.5,,,34.97,72740,2.2,25.46,31.19,34.66,39.23,44.44,52960,64880,72090,81600,92440,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,1020,10.3,1.098,1.38,,,24.96,51910,3.6,14.36,17.37,21.5,31.97,39.47,29870,36140,44710,66500,82090,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1440,10.9,1.549,0.14,,,29.31,60960,6.4,12.91,18.39,29.34,38.9,45.86,26860,38250,61030,80900,95400,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,30,34.8,0.949,0.09,,,63.79,132690,18.5,34.61,36.55,76.5,76.5,76.5,71990,76010,159120,159120,159130,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,270,18.7,0.291,0.22,,,26.16,54410,9.7,11.1,17.2,24.61,35.6,41.41,23100,35780,51190,74050,86140,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,260,9.8,0.277,0.49,,,25.97,54010,3.1,12.12,18.57,23.16,32.17,40.31,25210,38620,48160,66910,83840,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,160,22.8,0.173,0.24,,,19.97,41550,10.7,10.95,12.73,15.97,23.63,39.82,22770,26470,33210,49140,82820,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,670,3.1,0.722,0.25,,,27.38,56950,1.7,10.47,14.78,20.96,39.82,50.44,21770,30740,43600,82830,104920,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,60,49.9,1.742,0.6,,,52.56,109320,23.7,18.47,26.26,45.68,84.13,84.13,38420,54610,95010,174990,174990,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,40,5.5,0.039,0.24,,,35.58,74010,0.6,22.83,31.11,32.09,40.33,44.85,47490,64710,66750,83880,93290,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,**,**,**,**,,,29.89,62160,18.7,22.43,24.03,24.03,25.26,50.91,46650,49980,49980,52530,105900,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,240,5.4,0.255,1.29,,,20.98,43640,2.5,12.02,14.38,19.75,23.94,33.42,24990,29900,41090,49790,69500,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,90,16.3,0.097,0.08,,,34.65,72070,3.3,20.35,27.93,36.48,39.76,40.41,42330,58100,75880,82710,84040,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,1120,4.1,17.322,1.04,,,33.21,69080,1.1,19.13,24.45,29.95,41.14,50.25,39790,50850,62300,85570,104520,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,13670,2.9,14.727,0.88,,,30.44,63300,2,14.92,18.76,28.23,38.57,49.73,31040,39020,58720,80230,103440,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,130,14.5,3.715,0.22,,,34.35,71440,4,21.63,24.57,30.68,40.35,49.75,44990,51110,63820,83930,103480,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,70,14.1,1.016,1.39,,,41.89,87130,3.5,23.61,31,47.35,48.07,56.82,49120,64490,98490,99980,118190,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,590,18.1,0.633,0.86,,,26.58,55280,6.7,17.74,18.28,22.52,30.31,45.61,36900,38010,46840,63050,94870,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,30,1.7,0.034,0.42,,,18.15,37760,2.1,10.73,14.24,16.28,21.93,21.93,22310,29610,33860,45620,45620,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,220,13.3,0.236,0.71,,,20.28,42180,4.7,10.95,14.08,19.06,24.63,29.05,22770,29280,39640,51230,60420,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,40,21.6,0.044,3.62,,,21.94,45640,3.4,12.98,15.85,20.67,22.82,28.47,27000,32960,43000,47470,59220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,40,37.1,0.043,0.31,,,44.05,91630,12.5,23.36,34.98,50.8,50.8,50.8,48580,72750,105660,105660,105660,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,320,8.7,5.009,2.32,,,32.58,67760,1.7,23.58,25.24,29.95,37.67,47.77,49050,52500,62300,78350,99360,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,2560,7.1,2.757,1.28,,,34.07,70870,6.7,17.98,21.63,28.9,40.04,50.72,37390,44980,60100,83280,105500,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,40,19.5,1.246,0.58,,,31.09,64670,11.4,24.57,24.57,30.68,32.72,38.46,51110,51110,63820,68060,80000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,330,26.8,0.359,0.66,,,38.01,79070,9.2,17.27,28.47,37.71,48.82,63.99,35920,59220,78430,101550,133100,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,180,22.3,2.721,2.23,,,32.3,67180,4.8,22.93,24.76,28.47,38.46,47.22,47700,51490,59210,80000,98220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,490,15.9,0.527,0.43,,,38.2,79450,7.9,22.96,29.23,33.76,52.09,57.69,47750,60790,70210,108350,120000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,170,33.8,0.187,0.29,,,37.11,77190,3.2,21.88,27.43,37.67,46.87,53.24,45510,57060,78360,97480,110740,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,230,22.1,0.251,0.95,,,35.14,73090,4.3,23.18,23.31,31.66,41.83,53.46,48220,48480,65850,87000,111200,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,60,37.4,0.068,0.46,,,20.36,42360,19.5,12.75,12.75,16,24.54,31.5,26520,26520,33280,51030,65510,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,3100,3.6,3.343,1.52,,,39.19,81510,0.6,24.25,30.13,37.88,47.54,54.44,50440,62670,78790,98890,113240,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,60,11.3,0.96,0.52,,,34.91,72610,3.3,23.44,26.91,32.95,44.77,48.07,48750,55970,68530,93120,99990,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,340,20.1,0.369,0.2,,,39.9,82980,7.3,23.21,30.95,45.61,46.72,51.12,48270,64370,94870,97180,106330,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,350,11.5,0.38,0.38,,,33.09,68820,4.3,17.3,23.09,26.47,42.56,52.9,35980,48030,55050,88520,110030,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,40,26.1,0.69,0.94,,,21.71,45150,4.9,12.98,16.39,22.96,27.72,28.73,27000,34080,47750,57660,59760,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,380,25.6,0.408,0.56,,,16.04,33350,4,9.2,12.77,16.74,17.27,23.89,19130,26550,34810,35930,49700,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,270,33.6,0.287,2.11,,,19.73,41040,9.9,13.39,16,16,25.14,29.84,27850,33280,33280,52300,62070,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,150,37.5,0.158,0.53,,,21.76,45270,8.1,13.54,13.92,23.07,26.87,29.31,28160,28950,47990,55890,60970,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,590,18.2,0.631,1.51,,,18.57,38630,9.5,11.27,12.01,18.26,22.46,29.91,23440,24980,37970,46710,62210,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,60,3.8,0.894,1.39,,,34.44,71640,1.6,20.48,28.74,32.95,41.14,50.44,42600,59770,68540,85570,104920,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,660,5.2,0.71,1.11,,,22.15,46070,1.7,14.13,14.92,19.07,26.24,35.37,29380,31040,39660,54580,73570,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,280,32.2,0.297,3.28,,,27.77,57750,12.2,15.68,23.07,30.43,31.79,38.57,32610,47980,63290,66110,80220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,1560,7.1,1.677,3.49,,,22.78,47370,2,14.59,17.47,21.24,24.78,31.59,30350,36330,44180,51530,65710,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,140,44.2,0.151,0.59,,,20.41,42460,10.4,12.85,14.9,18.81,22.82,31.41,26730,30990,39110,47470,65320,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3028,Calibration Technologists and Technicians,detailed,450,7.3,0.487,5.6,,,21.24,44180,1.9,14.49,17.78,19.62,23.71,29.18,30140,36980,40800,49310,60690,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,80,1.6,1.206,2.77,,,38.28,79620,1.1,33.22,34.33,37.1,42.08,43.8,69100,71410,77160,87530,91100,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,160,18.8,0.173,0.4,,,20.59,42830,9.1,11.45,12.7,16.87,28.02,33,23820,26410,35090,58280,68640,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,40,10.4,0.606,1.64,,,18.49,38460,2.9,9.5,11.84,18.02,21.69,30.77,19760,24620,37480,45120,64000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,160,20.7,0.17,0.46,,,15.09,31390,4.2,10.05,13.11,14.34,15.04,21.28,20910,27270,29830,31290,44260,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,680,3.7,10.479,1.15,,,28.75,59790,1.2,16.3,19.29,25.11,37.5,47.35,33900,40130,52230,78000,98490,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,7390,2.2,7.96,0.87,,,25.96,54010,1,12.63,16.5,23,32.85,42.47,26270,34320,47850,68340,88340,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,300,3,8.824,0.96,,,29.91,62210,0.9,18.91,21.09,26.54,37.32,45.67,39330,43870,55210,77620,94990,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,170,1.3,0.181,1.74,,,18.47,38410,1,12.2,15.54,16.38,20.17,25.24,25380,32320,34060,41950,52510,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,190,2.8,0.207,1.46,,,28.57,59430,1.3,19.31,23.28,27.43,31.21,38.76,40160,48420,57050,64920,80620,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,50,16,0.053,0.47,,,26.08,54240,16.7,18,18.01,21.47,32.03,43.18,37440,37450,44650,66620,89810,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,250,5.7,0.275,0.68,,,32.01,66590,2.3,15.7,17.92,33.22,43.8,49.11,32650,37270,69100,91100,102150,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,40,9.6,0.038,0.25,,,38.33,79730,4,27.46,30.2,33.22,42.08,59.68,57120,62820,69100,87530,124130,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,80,4.9,0.084,1.25,,,27.08,56320,1.4,19.02,21.25,25.34,27.45,32.13,39570,44200,52700,57100,66830,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,60,25.5,0.066,0.07,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,60,1.5,0.068,1.37,,,14.56,30280,2.8,11.43,11.43,13.12,16.17,19.95,23770,23770,27300,33630,41500,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,1080,4.9,1.159,2.11,,,34.05,70820,2.3,17.72,23.71,30.36,44.24,55.18,36850,49310,63140,92030,114770,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,100,24.2,1.524,2.87,,,32.72,68050,2.8,18.51,25.15,29.18,37.74,51.76,38500,52320,60700,78490,107660,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,510,11.1,0.553,1.04,,,22.78,47390,3.6,11.84,13.18,18.67,28.31,39.76,24630,27400,38840,58870,82690,,
